ID,town,year,week,NO2
3208,桃園市八德區,2017,46,19.0
3208,桃園市八德區,2017,47,17.0
3208,桃園市八德區,2017,48,17.0
3208,桃園市八德區,2017,49,18.0
3208,桃園市八德區,2017,50,16.5
3208,桃園市八德區,2017,51,20.0
3208,桃園市八德區,2017,52,16.0
3208,桃園市八德區,2018,1,16.0
3208,桃園市八德區,2018,2,20.0
3208,桃園市八德區,2018,3,22.0
3208,桃園市八德區,2018,4,15.0
3208,桃園市八德區,2018,5,16.0
3208,桃園市八德區,2018,6,21.0
3208,桃園市八德區,2018,7,22.5
3208,桃園市八德區,2018,8,20.0
3208,桃園市八德區,2018,9,26.0
3208,桃園市八德區,2018,10,17.0
3208,桃園市八德區,2018,11,26.5
3208,桃園市八德區,2018,12,20.0
3208,桃園市八德區,2018,13,18.0
3208,桃園市八德區,2018,14,18.0
3208,桃園市八德區,2018,15,25.0
3208,桃園市八德區,2018,16,20.5
3208,桃園市八德區,2018,17,22.0
3208,桃園市八德區,2018,18,18.5
3208,桃園市八德區,2018,19,18.0
3208,桃園市八德區,2018,20,17.5
3208,桃園市八德區,2018,21,18.0
3208,桃園市八德區,2018,22,15.0
3208,桃園市八德區,2018,23,14.5
3208,桃園市八德區,2018,24,16.5
3208,桃園市八德區,2018,25,13.5
3208,桃園市八德區,2018,26,14.5
3208,桃園市八德區,2018,27,12.0
3208,桃園市八德區,2018,28,11.0
3208,桃園市八德區,2018,29,8.5
3208,桃園市八德區,2018,30,16.5
3208,桃園市八德區,2018,31,15.0
3208,桃園市八德區,2018,32,15.0
3208,桃園市八德區,2018,33,16.0
3208,桃園市八德區,2018,34,17.0
3208,桃園市八德區,2018,35,19.0
3208,桃園市八德區,2018,36,17.0
3208,桃園市八德區,2018,37,13.5
3208,桃園市八德區,2018,38,16.5
3208,桃園市八德區,2018,39,15.5
3208,桃園市八德區,2018,40,16.5
3208,桃園市八德區,2018,41,16.0
3208,桃園市八德區,2018,42,16.5
3208,桃園市八德區,2018,43,18.0
3208,桃園市八德區,2018,44,15.0
3208,桃園市八德區,2018,45,18.5
3208,桃園市八德區,2018,46,17.0
3208,桃園市八德區,2018,47,16.0
3208,桃園市八德區,2018,48,21.0
3208,桃園市八德區,2018,49,19.5
3208,桃園市八德區,2018,50,15.5
3208,桃園市八德區,2018,51,26.0
3208,桃園市八德區,2018,52,14.0
3208,桃園市八德區,2019,1,16.0
3208,桃園市八德區,2019,2,18.0
3208,桃園市八德區,2019,3,21.0
3208,桃園市八德區,2019,4,18.5
3208,桃園市八德區,2019,5,22.5
3208,桃園市八德區,2019,6,13.0
3208,桃園市八德區,2019,7,17.0
3208,桃園市八德區,2019,8,20.0
3208,桃園市八德區,2019,9,20.0
3208,桃園市八德區,2019,10,21.0
3208,桃園市八德區,2019,11,20.5
3208,桃園市八德區,2019,12,20.0
3208,桃園市八德區,2019,13,17.0
3208,桃園市八德區,2019,14,20.0
3208,桃園市八德區,2019,15,17.0
3208,桃園市八德區,2019,16,23.0
3208,桃園市八德區,2019,17,17.0
3208,桃園市八德區,2019,18,15.0
3208,桃園市八德區,2019,19,17.5
3208,桃園市八德區,2019,20,16.5
3208,桃園市八德區,2019,21,20.5
3208,桃園市八德區,2019,22,16.0
3208,桃園市八德區,2019,23,14.5
3208,桃園市八德區,2019,24,19.5
3208,桃園市八德區,2019,25,14.5
3208,桃園市八德區,2019,26,17.5
3208,桃園市八德區,2019,27,12.5
3208,桃園市八德區,2019,28,12.5
3208,桃園市八德區,2019,29,11.5
3208,桃園市八德區,2019,30,13.0
3208,桃園市八德區,2019,31,11.0
3208,桃園市八德區,2019,32,8.5
3208,桃園市八德區,2019,33,13.0
3208,桃園市八德區,2019,34,13.5
3208,桃園市八德區,2019,35,14.0
3208,桃園市八德區,2019,36,13.0
3208,桃園市八德區,2019,37,11.5
3208,桃園市八德區,2019,38,17.0
3208,桃園市八德區,2019,39,11.5
3208,桃園市八德區,2019,40,17.0
3208,桃園市八德區,2019,41,14.5
3208,桃園市八德區,2019,42,14.5
3208,桃園市八德區,2019,43,15.0
3208,桃園市八德區,2019,44,14.0
3208,桃園市八德區,2019,45,14.5
3208,桃園市八德區,2019,46,19.0
3208,桃園市八德區,2019,47,14.5
3208,桃園市八德區,2019,48,15.0
3208,桃園市八德區,2019,49,16.5
3208,桃園市八德區,2019,50,19.0
3208,桃園市八德區,2019,51,19.0
3208,桃園市八德區,2019,52,19.5
3209,桃園市龍潭區,2015,1,18.12
3209,桃園市龍潭區,2015,2,11.38
3209,桃園市龍潭區,2015,3,15.38
3209,桃園市龍潭區,2015,4,21.25
3209,桃園市龍潭區,2015,5,14.0
3209,桃園市龍潭區,2015,6,18.25
3209,桃園市龍潭區,2015,7,21.88
3209,桃園市龍潭區,2015,8,16.12
3209,桃園市龍潭區,2015,9,15.38
3209,桃園市龍潭區,2015,10,16.25
3209,桃園市龍潭區,2015,11,22.38
3209,桃園市龍潭區,2015,12,15.0
3209,桃園市龍潭區,2015,13,21.38
3209,桃園市龍潭區,2015,14,13.0
3209,桃園市龍潭區,2015,15,18.5
3209,桃園市龍潭區,2015,16,14.38
3209,桃園市龍潭區,2015,17,14.38
3209,桃園市龍潭區,2015,18,16.12
3209,桃園市龍潭區,2015,19,16.25
3209,桃園市龍潭區,2015,20,12.12
3209,桃園市龍潭區,2015,21,16.38
3209,桃園市龍潭區,2015,22,10.38
3209,桃園市龍潭區,2015,23,11.62
3209,桃園市龍潭區,2015,24,9.88
3209,桃園市龍潭區,2015,25,11.38
3209,桃園市龍潭區,2015,26,9.12
3209,桃園市龍潭區,2015,27,10.38
3209,桃園市龍潭區,2015,28,9.75
3209,桃園市龍潭區,2015,29,12.5
3209,桃園市龍潭區,2015,30,10.25
3209,桃園市龍潭區,2015,31,12.62
3209,桃園市龍潭區,2015,32,11.38
3209,桃園市龍潭區,2015,33,9.38
3209,桃園市龍潭區,2015,34,9.75
3209,桃園市龍潭區,2015,35,13.88
3209,桃園市龍潭區,2015,36,11.62
3209,桃園市龍潭區,2015,37,11.5
3209,桃園市龍潭區,2015,38,14.62
3209,桃園市龍潭區,2015,39,14.0
3209,桃園市龍潭區,2015,40,13.38
3209,桃園市龍潭區,2015,41,11.88
3209,桃園市龍潭區,2015,42,7.88
3209,桃園市龍潭區,2015,43,13.38
3209,桃園市龍潭區,2015,44,12.25
3209,桃園市龍潭區,2015,45,15.62
3209,桃園市龍潭區,2015,46,18.38
3209,桃園市龍潭區,2015,47,13.38
3209,桃園市龍潭區,2015,48,14.12
3209,桃園市龍潭區,2015,49,11.38
3209,桃園市龍潭區,2015,50,14.38
3209,桃園市龍潭區,2015,51,17.5
3209,桃園市龍潭區,2015,52,14.62
3209,桃園市龍潭區,2016,1,19.75
3209,桃園市龍潭區,2016,2,16.38
3209,桃園市龍潭區,2016,3,17.0
3209,桃園市龍潭區,2016,4,16.38
3209,桃園市龍潭區,2016,5,15.5
3209,桃園市龍潭區,2016,6,16.62
3209,桃園市龍潭區,2016,7,15.0
3209,桃園市龍潭區,2016,8,13.5
3209,桃園市龍潭區,2016,9,17.12
3209,桃園市龍潭區,2016,10,20.75
3209,桃園市龍潭區,2016,11,20.75
3209,桃園市龍潭區,2016,12,18.25
3209,桃園市龍潭區,2016,13,20.88
3209,桃園市龍潭區,2016,14,17.38
3209,桃園市龍潭區,2016,15,17.75
3209,桃園市龍潭區,2016,16,16.38
3209,桃園市龍潭區,2016,17,13.75
3209,桃園市龍潭區,2016,18,15.38
3209,桃園市龍潭區,2016,19,13.38
3209,桃園市龍潭區,2016,20,12.75
3209,桃園市龍潭區,2016,21,18.5
3209,桃園市龍潭區,2016,22,10.75
3209,桃園市龍潭區,2016,23,11.5
3209,桃園市龍潭區,2016,24,8.5
3209,桃園市龍潭區,2016,25,8.88
3209,桃園市龍潭區,2016,26,8.88
3209,桃園市龍潭區,2016,27,8.75
3209,桃園市龍潭區,2016,28,8.88
3209,桃園市龍潭區,2016,29,8.38
3209,桃園市龍潭區,2016,30,11.75
3209,桃園市龍潭區,2016,31,10.25
3209,桃園市龍潭區,2016,32,11.62
3209,桃園市龍潭區,2016,33,12.38
3209,桃園市龍潭區,2016,34,12.12
3209,桃園市龍潭區,2016,35,13.62
3209,桃園市龍潭區,2016,36,12.5
3209,桃園市龍潭區,2016,37,12.0
3209,桃園市龍潭區,2016,38,8.88
3209,桃園市龍潭區,2016,39,9.38
3209,桃園市龍潭區,2016,40,12.38
3209,桃園市龍潭區,2016,41,10.38
3209,桃園市龍潭區,2016,42,7.75
3209,桃園市龍潭區,2016,43,14.88
3209,桃園市龍潭區,2016,44,9.25
3209,桃園市龍潭區,2016,45,15.62
3209,桃園市龍潭區,2016,46,19.0
3209,桃園市龍潭區,2016,47,17.25
3209,桃園市龍潭區,2016,48,12.38
3209,桃園市龍潭區,2016,49,12.38
3209,桃園市龍潭區,2016,50,14.12
3209,桃園市龍潭區,2016,51,19.0
3209,桃園市龍潭區,2016,52,13.12
3209,桃園市龍潭區,2017,1,17.38
3209,桃園市龍潭區,2017,2,14.38
3209,桃園市龍潭區,2017,3,13.75
3209,桃園市龍潭區,2017,4,10.62
3209,桃園市龍潭區,2017,5,10.38
3209,桃園市龍潭區,2017,6,11.38
3209,桃園市龍潭區,2017,7,14.75
3209,桃園市龍潭區,2017,8,17.62
3209,桃園市龍潭區,2017,9,17.88
3209,桃園市龍潭區,2017,10,18.62
3209,桃園市龍潭區,2017,11,17.25
3209,桃園市龍潭區,2017,12,16.62
3209,桃園市龍潭區,2017,13,17.88
3209,桃園市龍潭區,2017,14,17.62
3209,桃園市龍潭區,2017,15,15.38
3209,桃園市龍潭區,2017,16,12.62
3209,桃園市龍潭區,2017,17,17.62
3209,桃園市龍潭區,2017,18,17.5
3209,桃園市龍潭區,2017,19,13.62
3209,桃園市龍潭區,2017,20,14.5
3209,桃園市龍潭區,2017,21,12.88
3209,桃園市龍潭區,2017,22,10.62
3209,桃園市龍潭區,2017,23,11.38
3209,桃園市龍潭區,2017,24,11.38
3209,桃園市龍潭區,2017,25,8.88
3209,桃園市龍潭區,2017,26,10.12
3209,桃園市龍潭區,2017,27,10.75
3209,桃園市龍潭區,2017,28,11.38
3209,桃園市龍潭區,2017,29,12.0
3209,桃園市龍潭區,2017,30,10.38
3209,桃園市龍潭區,2017,31,11.5
3209,桃園市龍潭區,2017,32,8.5
3209,桃園市龍潭區,2017,33,11.38
3209,桃園市龍潭區,2017,34,11.5
3209,桃園市龍潭區,2017,35,8.38
3209,桃園市龍潭區,2017,36,13.38
3209,桃園市龍潭區,2017,37,12.38
3209,桃園市龍潭區,2017,38,16.38
3209,桃園市龍潭區,2017,39,12.62
3209,桃園市龍潭區,2017,40,10.75
3209,桃園市龍潭區,2017,41,7.38
3209,桃園市龍潭區,2017,42,12.25
3209,桃園市龍潭區,2017,43,11.38
3209,桃園市龍潭區,2017,44,10.88
3209,桃園市龍潭區,2017,45,12.25
3209,桃園市龍潭區,2017,46,14.12
3209,桃園市龍潭區,2017,47,11.88
3209,桃園市龍潭區,2017,48,12.62
3209,桃園市龍潭區,2017,49,13.5
3209,桃園市龍潭區,2017,50,12.75
3209,桃園市龍潭區,2017,51,12.62
3209,桃園市龍潭區,2017,52,11.88
3209,桃園市龍潭區,2018,1,14.38
3209,桃園市龍潭區,2018,2,14.0
3209,桃園市龍潭區,2018,3,18.38
3209,桃園市龍潭區,2018,4,11.38
3209,桃園市龍潭區,2018,5,13.62
3209,桃園市龍潭區,2018,6,15.62
3209,桃園市龍潭區,2018,7,16.88
3209,桃園市龍潭區,2018,8,16.38
3209,桃園市龍潭區,2018,9,19.5
3209,桃園市龍潭區,2018,10,12.75
3209,桃園市龍潭區,2018,11,20.5
3209,桃園市龍潭區,2018,12,16.38
3209,桃園市龍潭區,2018,13,14.5
3209,桃園市龍潭區,2018,14,13.62
3209,桃園市龍潭區,2018,15,16.62
3209,桃園市龍潭區,2018,16,15.38
3209,桃園市龍潭區,2018,17,15.62
3209,桃園市龍潭區,2018,18,13.25
3209,桃園市龍潭區,2018,19,12.38
3209,桃園市龍潭區,2018,20,11.62
3209,桃園市龍潭區,2018,21,13.38
3209,桃園市龍潭區,2018,22,11.0
3209,桃園市龍潭區,2018,23,11.38
3209,桃園市龍潭區,2018,24,12.62
3209,桃園市龍潭區,2018,25,8.38
3209,桃園市龍潭區,2018,26,10.0
3209,桃園市龍潭區,2018,27,7.38
3209,桃園市龍潭區,2018,28,9.25
3209,桃園市龍潭區,2018,29,6.88
3209,桃園市龍潭區,2018,30,11.38
3209,桃園市龍潭區,2018,31,10.38
3209,桃園市龍潭區,2018,32,11.5
3209,桃園市龍潭區,2018,33,10.88
3209,桃園市龍潭區,2018,34,12.5
3209,桃園市龍潭區,2018,35,12.25
3209,桃園市龍潭區,2018,36,11.62
3209,桃園市龍潭區,2018,37,9.75
3209,桃園市龍潭區,2018,38,12.38
3209,桃園市龍潭區,2018,39,10.62
3209,桃園市龍潭區,2018,40,11.38
3209,桃園市龍潭區,2018,41,10.0
3209,桃園市龍潭區,2018,42,10.88
3209,桃園市龍潭區,2018,43,12.88
3209,桃園市龍潭區,2018,44,9.38
3209,桃園市龍潭區,2018,45,15.38
3209,桃園市龍潭區,2018,46,16.12
3209,桃園市龍潭區,2018,47,13.38
3209,桃園市龍潭區,2018,48,16.38
3209,桃園市龍潭區,2018,49,13.75
3209,桃園市龍潭區,2018,50,12.25
3209,桃園市龍潭區,2018,51,20.12
3209,桃園市龍潭區,2018,52,9.75
3209,桃園市龍潭區,2019,1,13.62
3209,桃園市龍潭區,2019,2,15.25
3209,桃園市龍潭區,2019,3,16.25
3209,桃園市龍潭區,2019,4,14.75
3209,桃園市龍潭區,2019,5,15.75
3209,桃園市龍潭區,2019,6,9.62
3209,桃園市龍潭區,2019,7,13.62
3209,桃園市龍潭區,2019,8,15.75
3209,桃園市龍潭區,2019,9,15.62
3209,桃園市龍潭區,2019,10,15.62
3209,桃園市龍潭區,2019,11,17.12
3209,桃園市龍潭區,2019,12,14.75
3209,桃園市龍潭區,2019,13,11.88
3209,桃園市龍潭區,2019,14,13.75
3209,桃園市龍潭區,2019,15,11.75
3209,桃園市龍潭區,2019,16,16.5
3209,桃園市龍潭區,2019,17,11.62
3209,桃園市龍潭區,2019,18,10.62
3209,桃園市龍潭區,2019,19,13.0
3209,桃園市龍潭區,2019,20,10.75
3209,桃園市龍潭區,2019,21,15.25
3209,桃園市龍潭區,2019,22,11.25
3209,桃園市龍潭區,2019,23,8.75
3209,桃園市龍潭區,2019,24,13.38
3209,桃園市龍潭區,2019,25,10.38
3209,桃園市龍潭區,2019,26,10.62
3209,桃園市龍潭區,2019,27,8.38
3209,桃園市龍潭區,2019,28,8.38
3209,桃園市龍潭區,2019,29,7.12
3209,桃園市龍潭區,2019,30,9.38
3209,桃園市龍潭區,2019,31,9.0
3209,桃園市龍潭區,2019,32,6.0
3209,桃園市龍潭區,2019,33,8.25
3209,桃園市龍潭區,2019,34,10.38
3209,桃園市龍潭區,2019,35,12.0
3209,桃園市龍潭區,2019,36,11.0
3209,桃園市龍潭區,2019,37,9.38
3209,桃園市龍潭區,2019,38,12.12
3209,桃園市龍潭區,2019,39,7.88
3209,桃園市龍潭區,2019,40,11.0
3209,桃園市龍潭區,2019,41,10.25
3209,桃園市龍潭區,2019,42,9.38
3209,桃園市龍潭區,2019,43,10.5
3209,桃園市龍潭區,2019,44,9.25
3209,桃園市龍潭區,2019,45,9.12
3209,桃園市龍潭區,2019,46,13.75
3209,桃園市龍潭區,2019,47,9.5
3209,桃園市龍潭區,2019,48,10.25
3209,桃園市龍潭區,2019,49,10.0
3209,桃園市龍潭區,2019,50,14.88
3209,桃園市龍潭區,2019,51,14.62
3209,桃園市龍潭區,2019,52,16.0
3210,桃園市平鎮區,2015,1,24.0
3210,桃園市平鎮區,2015,2,18.6
3210,桃園市平鎮區,2015,3,21.2
3210,桃園市平鎮區,2015,4,29.4
3210,桃園市平鎮區,2015,5,18.4
3210,桃園市平鎮區,2015,6,25.0
3210,桃園市平鎮區,2015,7,28.2
3210,桃園市平鎮區,2015,8,21.0
3210,桃園市平鎮區,2015,9,21.4
3210,桃園市平鎮區,2015,10,21.6
3210,桃園市平鎮區,2015,11,29.8
3210,桃園市平鎮區,2015,12,20.4
3210,桃園市平鎮區,2015,13,29.4
3210,桃園市平鎮區,2015,14,19.0
3210,桃園市平鎮區,2015,15,27.4
3210,桃園市平鎮區,2015,16,21.6
3210,桃園市平鎮區,2015,17,20.2
3210,桃園市平鎮區,2015,18,23.2
3210,桃園市平鎮區,2015,19,23.4
3210,桃園市平鎮區,2015,20,18.2
3210,桃園市平鎮區,2015,21,23.4
3210,桃園市平鎮區,2015,22,17.6
3210,桃園市平鎮區,2015,23,17.2
3210,桃園市平鎮區,2015,24,16.0
3210,桃園市平鎮區,2015,25,16.2
3210,桃園市平鎮區,2015,26,15.0
3210,桃園市平鎮區,2015,27,16.4
3210,桃園市平鎮區,2015,28,14.6
3210,桃園市平鎮區,2015,29,18.4
3210,桃園市平鎮區,2015,30,16.8
3210,桃園市平鎮區,2015,31,18.4
3210,桃園市平鎮區,2015,32,16.0
3210,桃園市平鎮區,2015,33,16.2
3210,桃園市平鎮區,2015,34,14.4
3210,桃園市平鎮區,2015,35,21.8
3210,桃園市平鎮區,2015,36,18.8
3210,桃園市平鎮區,2015,37,17.6
3210,桃園市平鎮區,2015,38,21.6
3210,桃園市平鎮區,2015,39,19.0
3210,桃園市平鎮區,2015,40,19.0
3210,桃園市平鎮區,2015,41,19.2
3210,桃園市平鎮區,2015,42,13.6
3210,桃園市平鎮區,2015,43,19.2
3210,桃園市平鎮區,2015,44,18.6
3210,桃園市平鎮區,2015,45,22.0
3210,桃園市平鎮區,2015,46,25.6
3210,桃園市平鎮區,2015,47,19.2
3210,桃園市平鎮區,2015,48,19.6
3210,桃園市平鎮區,2015,49,17.0
3210,桃園市平鎮區,2015,50,20.6
3210,桃園市平鎮區,2015,51,22.2
3210,桃園市平鎮區,2015,52,21.2
3210,桃園市平鎮區,2016,1,24.4
3210,桃園市平鎮區,2016,2,22.6
3210,桃園市平鎮區,2016,3,21.8
3210,桃園市平鎮區,2016,4,23.2
3210,桃園市平鎮區,2016,5,20.6
3210,桃園市平鎮區,2016,6,22.0
3210,桃園市平鎮區,2016,7,20.0
3210,桃園市平鎮區,2016,8,19.2
3210,桃園市平鎮區,2016,9,23.2
3210,桃園市平鎮區,2016,10,26.6
3210,桃園市平鎮區,2016,11,28.2
3210,桃園市平鎮區,2016,12,25.2
3210,桃園市平鎮區,2016,13,29.2
3210,桃園市平鎮區,2016,14,25.0
3210,桃園市平鎮區,2016,15,23.2
3210,桃園市平鎮區,2016,16,24.2
3210,桃園市平鎮區,2016,17,20.6
3210,桃園市平鎮區,2016,18,23.4
3210,桃園市平鎮區,2016,19,20.2
3210,桃園市平鎮區,2016,20,19.0
3210,桃園市平鎮區,2016,21,25.0
3210,桃園市平鎮區,2016,22,16.6
3210,桃園市平鎮區,2016,23,17.8
3210,桃園市平鎮區,2016,24,14.4
3210,桃園市平鎮區,2016,25,14.6
3210,桃園市平鎮區,2016,26,15.4
3210,桃園市平鎮區,2016,27,13.6
3210,桃園市平鎮區,2016,28,15.4
3210,桃園市平鎮區,2016,29,15.0
3210,桃園市平鎮區,2016,30,19.2
3210,桃園市平鎮區,2016,31,16.0
3210,桃園市平鎮區,2016,32,16.4
3210,桃園市平鎮區,2016,33,18.6
3210,桃園市平鎮區,2016,34,16.6
3210,桃園市平鎮區,2016,35,21.8
3210,桃園市平鎮區,2016,36,19.2
3210,桃園市平鎮區,2016,37,17.2
3210,桃園市平鎮區,2016,38,15.6
3210,桃園市平鎮區,2016,39,14.4
3210,桃園市平鎮區,2016,40,16.4
3210,桃園市平鎮區,2016,41,16.0
3210,桃園市平鎮區,2016,42,11.4
3210,桃園市平鎮區,2016,43,22.2
3210,桃園市平鎮區,2016,44,16.4
3210,桃園市平鎮區,2016,45,22.0
3210,桃園市平鎮區,2016,46,25.6
3210,桃園市平鎮區,2016,47,23.6
3210,桃園市平鎮區,2016,48,17.4
3210,桃園市平鎮區,2016,49,18.4
3210,桃園市平鎮區,2016,50,19.0
3210,桃園市平鎮區,2016,51,24.6
3210,桃園市平鎮區,2016,52,18.4
3210,桃園市平鎮區,2017,1,23.0
3210,桃園市平鎮區,2017,2,20.0
3210,桃園市平鎮區,2017,3,19.4
3210,桃園市平鎮區,2017,4,16.0
3210,桃園市平鎮區,2017,5,15.4
3210,桃園市平鎮區,2017,6,17.2
3210,桃園市平鎮區,2017,7,22.2
3210,桃園市平鎮區,2017,8,23.6
3210,桃園市平鎮區,2017,9,26.6
3210,桃園市平鎮區,2017,10,25.6
3210,桃園市平鎮區,2017,11,23.0
3210,桃園市平鎮區,2017,12,23.2
3210,桃園市平鎮區,2017,13,26.6
3210,桃園市平鎮區,2017,14,25.8
3210,桃園市平鎮區,2017,15,23.6
3210,桃園市平鎮區,2017,16,21.0
3210,桃園市平鎮區,2017,17,25.6
3210,桃園市平鎮區,2017,18,25.4
3210,桃園市平鎮區,2017,19,21.4
3210,桃園市平鎮區,2017,20,21.8
3210,桃園市平鎮區,2017,21,20.2
3210,桃園市平鎮區,2017,22,17.2
3210,桃園市平鎮區,2017,23,19.4
3210,桃園市平鎮區,2017,24,17.6
3210,桃園市平鎮區,2017,25,15.6
3210,桃園市平鎮區,2017,26,15.8
3210,桃園市平鎮區,2017,27,17.0
3210,桃園市平鎮區,2017,28,16.6
3210,桃園市平鎮區,2017,29,17.4
3210,桃園市平鎮區,2017,30,16.6
3210,桃園市平鎮區,2017,31,19.8
3210,桃園市平鎮區,2017,32,14.6
3210,桃園市平鎮區,2017,33,17.0
3210,桃園市平鎮區,2017,34,16.4
3210,桃園市平鎮區,2017,35,13.2
3210,桃園市平鎮區,2017,36,20.2
3210,桃園市平鎮區,2017,37,20.2
3210,桃園市平鎮區,2017,38,24.8
3210,桃園市平鎮區,2017,39,19.0
3210,桃園市平鎮區,2017,40,16.4
3210,桃園市平鎮區,2017,41,11.2
3210,桃園市平鎮區,2017,42,17.4
3210,桃園市平鎮區,2017,43,21.6
3210,桃園市平鎮區,2017,44,19.4
3210,桃園市平鎮區,2017,45,18.2
3210,桃園市平鎮區,2017,46,20.2
3210,桃園市平鎮區,2017,47,19.2
3210,桃園市平鎮區,2017,48,19.4
3210,桃園市平鎮區,2017,49,21.0
3210,桃園市平鎮區,2017,50,18.4
3210,桃園市平鎮區,2017,51,22.2
3210,桃園市平鎮區,2017,52,19.0
3210,桃園市平鎮區,2018,1,19.4
3210,桃園市平鎮區,2018,2,21.6
3210,桃園市平鎮區,2018,3,25.0
3210,桃園市平鎮區,2018,4,17.4
3210,桃園市平鎮區,2018,5,20.2
3210,桃園市平鎮區,2018,6,23.6
3210,桃園市平鎮區,2018,7,27.4
3210,桃園市平鎮區,2018,8,22.8
3210,桃園市平鎮區,2018,9,25.4
3210,桃園市平鎮區,2018,10,19.2
3210,桃園市平鎮區,2018,11,27.6
3210,桃園市平鎮區,2018,12,23.4
3210,桃園市平鎮區,2018,13,21.2
3210,桃園市平鎮區,2018,14,20.4
3210,桃園市平鎮區,2018,15,23.8
3210,桃園市平鎮區,2018,16,24.6
3210,桃園市平鎮區,2018,17,23.6
3210,桃園市平鎮區,2018,18,19.2
3210,桃園市平鎮區,2018,19,20.4
3210,桃園市平鎮區,2018,20,17.4
3210,桃園市平鎮區,2018,21,20.0
3210,桃園市平鎮區,2018,22,17.6
3210,桃園市平鎮區,2018,23,16.4
3210,桃園市平鎮區,2018,24,21.2
3210,桃園市平鎮區,2018,25,14.2
3210,桃園市平鎮區,2018,26,15.6
3210,桃園市平鎮區,2018,27,13.0
3210,桃園市平鎮區,2018,28,13.4
3210,桃園市平鎮區,2018,29,10.2
3210,桃園市平鎮區,2018,30,17.0
3210,桃園市平鎮區,2018,31,16.2
3210,桃園市平鎮區,2018,32,16.8
3210,桃園市平鎮區,2018,33,17.6
3210,桃園市平鎮區,2018,34,19.2
3210,桃園市平鎮區,2018,35,19.4
3210,桃園市平鎮區,2018,36,19.4
3210,桃園市平鎮區,2018,37,15.4
3210,桃園市平鎮區,2018,38,18.4
3210,桃園市平鎮區,2018,39,18.4
3210,桃園市平鎮區,2018,40,19.6
3210,桃園市平鎮區,2018,41,18.2
3210,桃園市平鎮區,2018,42,19.8
3210,桃園市平鎮區,2018,43,20.8
3210,桃園市平鎮區,2018,44,16.6
3210,桃園市平鎮區,2018,45,20.2
3210,桃園市平鎮區,2018,46,20.2
3210,桃園市平鎮區,2018,47,18.8
3210,桃園市平鎮區,2018,48,23.2
3210,桃園市平鎮區,2018,49,20.4
3210,桃園市平鎮區,2018,50,17.4
3210,桃園市平鎮區,2018,51,28.2
3210,桃園市平鎮區,2018,52,15.8
3210,桃園市平鎮區,2019,1,18.2
3210,桃園市平鎮區,2019,2,20.4
3210,桃園市平鎮區,2019,3,23.6
3210,桃園市平鎮區,2019,4,22.6
3210,桃園市平鎮區,2019,5,23.6
3210,桃園市平鎮區,2019,6,15.4
3210,桃園市平鎮區,2019,7,19.8
3210,桃園市平鎮區,2019,8,22.8
3210,桃園市平鎮區,2019,9,23.0
3210,桃園市平鎮區,2019,10,23.6
3210,桃園市平鎮區,2019,11,24.4
3210,桃園市平鎮區,2019,12,22.8
3210,桃園市平鎮區,2019,13,19.4
3210,桃園市平鎮區,2019,14,21.2
3210,桃園市平鎮區,2019,15,18.6
3210,桃園市平鎮區,2019,16,24.4
3210,桃園市平鎮區,2019,17,19.0
3210,桃園市平鎮區,2019,18,17.4
3210,桃園市平鎮區,2019,19,21.0
3210,桃園市平鎮區,2019,20,16.6
3210,桃園市平鎮區,2019,21,23.4
3210,桃園市平鎮區,2019,22,18.6
3210,桃園市平鎮區,2019,23,14.8
3210,桃園市平鎮區,2019,24,21.4
3210,桃園市平鎮區,2019,25,16.4
3210,桃園市平鎮區,2019,26,17.8
3210,桃園市平鎮區,2019,27,13.6
3210,桃園市平鎮區,2019,28,13.8
3210,桃園市平鎮區,2019,29,13.0
3210,桃園市平鎮區,2019,30,15.0
3210,桃園市平鎮區,2019,31,14.4
3210,桃園市平鎮區,2019,32,10.4
3210,桃園市平鎮區,2019,33,15.4
3210,桃園市平鎮區,2019,34,16.0
3210,桃園市平鎮區,2019,35,18.6
3210,桃園市平鎮區,2019,36,16.8
3210,桃園市平鎮區,2019,37,15.0
3210,桃園市平鎮區,2019,38,19.8
3210,桃園市平鎮區,2019,39,13.2
3210,桃園市平鎮區,2019,40,18.8
3210,桃園市平鎮區,2019,41,17.8
3210,桃園市平鎮區,2019,42,18.2
3210,桃園市平鎮區,2019,43,17.6
3210,桃園市平鎮區,2019,44,16.6
3210,桃園市平鎮區,2019,45,18.6
3210,桃園市平鎮區,2019,46,21.6
3210,桃園市平鎮區,2019,47,16.6
3210,桃園市平鎮區,2019,48,16.6
3210,桃園市平鎮區,2019,49,18.4
3210,桃園市平鎮區,2019,50,22.2
3210,桃園市平鎮區,2019,51,21.4
3210,桃園市平鎮區,2019,52,21.6
3211,桃園市新屋區,2015,1,18.43
3211,桃園市新屋區,2015,2,12.0
3211,桃園市新屋區,2015,3,14.14
3211,桃園市新屋區,2015,4,20.29
3211,桃園市新屋區,2015,5,10.29
3211,桃園市新屋區,2015,6,16.43
3211,桃園市新屋區,2015,7,19.43
3211,桃園市新屋區,2015,8,12.57
3211,桃園市新屋區,2015,9,12.57
3211,桃園市新屋區,2015,10,11.86
3211,桃園市新屋區,2015,11,17.57
3211,桃園市新屋區,2015,12,12.43
3211,桃園市新屋區,2015,13,20.71
3211,桃園市新屋區,2015,14,11.43
3211,桃園市新屋區,2015,15,17.86
